index,plaintext,ciphertext
8676,f8b7c4b772552e2ef16f896ee4aa5c5c,a1482aa087ea46d33112bc9f86144107
8677,e2df12ddc954b8b9c5be25bb92a97172,7e880b66936b21e9e2e3adae390323eb
8678,8b7c4b772552e2e416f896ee4aa5c5c8,c1d8c8c85cfd0e9717e8311230e1285b
8679,2df12ddc954b8b915be25bb92a971723,1e5f5a643f9dac1a314b2372a309ebb6
8680,b7c4b772552e2e476f896ee4aa5c5c8e,a209c5bfe0a7f5c77bf61c2684c249ec
8681,df12ddc954b8b91cbe25bb92a9717238,66353e726b9513f49b91fc1bdc4640e0
8682,7c4b772552e2e471f896ee4aa5c5c8e3,abd961011e0bb0d0774e4109f9dc918b
8683,f12ddc954b8b91c6e25bb92a9717238d,a100cef53b7c057108d46b98c60182dd
8684,c4b772552e2e471a896ee4aa5c5c8e34,3924037c05993188b3cfe230d4a0b2e9
8685,12ddc954b8b91c6825bb92a9717238d1,296af5a0576231db5182ba371248b1c0
8686,4b772552e2e471a296ee4aa5c5c8e344,fde705ec3ca1755d9316c158334091c3
8687,2ddc954b8b91c6885bb92a9717238d11,b07e6bf3e7b9b449153e3e0bc67c2eb0
8688,b772552e2e471a236ee4aa5c5c8e3446,73a0d2019e65ab5947d6ca59b719dc37
8689,ddc954b8b91c688cbb92a9717238d118,6e03330b46fc01cfbe2029defb0085de
8690,772552e2e471a231ee4aa5c5c8e34462,158dce3b1fc92d1c75af452124859f85
8691,dc954b8b91c688c5b92a9717238d118a,41d430d25c971b71a1df722b8cadfb85
8692,72552e2e471a2315e4aa5c5c8e34462a,f87d12121dbbbe21fde2bab3d0a5aa1f
8693,c954b8b91c688c5492a9717238d118a9,4721133e24a3bd7dad25b46c85b4c9fc
8694,2552e2e471a231524aa5c5c8e34462a4,91834230bbdc0362912d50390578e7d1
8695,954b8b91c688c5482a9717238d118a90,1e1819066c9975535b74542f4c8c60d2
8696,552e2e471a231521aa5c5c8e34462a42,d0cfafbdb400d70fad11917cdc06807f
8697,54b8b91c688c5484a9717238d118a908,3c5fca903442495a40e3a7b9bebeec43
8698,52e2e471a2315210a5c5c8e34462a420,f1fbad0a7d617efa64d00b01bd3b8471
8699,4b8b91c688c548419717238d118a9082,1a07252f9e9b9e47faaf4b60721ea15d
8700,2e2e471a231521045c5c8e34462a4209,5c0bb3bc79c7ca962862866b752babc5
8701,b8b91c688c548413717238d118a90827,88a36bf25c1eef111a0420227c12b82e
8702,e2e471a23152104ec5c8e34462a4209c,d1c59ec2833b710e82dc55947817e73d
8703,8b91c688c548413817238d118a908270,2bf83c4cb68e5b59467f7beee3a5b5f5
8704,2e471a23152104e15c8e34462a4209c3,9e30bd7cda1cd711ee174ca70e3276ff
8705,b91c688c548413877238d118a908270f,1db9d934a8636ef12e4edefe762c8b17
8706,e471a23152104e1ec8e34462a4209c3c,107829651bff157a9c042ebcff2b7ae7
8707,91c688c548413879238d118a908270f2,ef89c5fb30a9fe40ff41f951cf4c95ea
8708,471a23152104e1e48e34462a4209c3c9,fea891fb1ddcfc92b6368842872b1ad3
8709,1c688c548413879238d118a908270f24,e483f9abfc835355810da67f4b07a652
8710,71a23152104e1e48e34462a4209c3c90,176a443486cf6ab87e2533be5f795d9d
8711,c688c548413879208d118a908270f240,707d867de93e648b4e50f4cf0e1f8de0
8712,1a23152104e1e48034462a4209c3c900,1b8421020a5ed6a98217c92dbde6ceb3
8713,688c548413879201d118a908270f2402,cfcc490d6b142106825c705cbd2f12ee
8714,a23152104e1e48054462a4209c3c900b,62d3159db1ba2410ebe5391ad1c9c356
8715,88c5484138792017118a908270f2402e,e84b63f5638991d273e237c3d155cd8f
8716,23152104e1e4805d462a4209c3c900ba,f94bc904c6ffef462fef6c573cb02739
8717,8c5484138792017518a908270f2402ea,8882903c2d3666235a4217574a981ff4
8718,3152104e1e4805d462a4209c3c900ba9,9398a7790e10588bec621ee00be1a2b1
8719,c5484138792017538a908270f2402ea6,b7e9a927bd606ee6c1f8ae445cfab607
8720,152104e1e4805d4c2a4209c3c900ba99,1e770e8ab9b424fbdd171a09b75bc1b8
8721,5484138792017533a908270f2402ea66,81f2375b9694939533d55cdc60e7d79d
8722,52104e1e4805d4cca4209c3c900ba998,42e404093c529c54e235d2630e8e43e0
8723,4841387920175331908270f2402ea662,1972a017687b77e734c0012bb1c221fe
8724,2104e1e4805d4cc44209c3c900ba9988,5dd13effe96802c492bed8c15638b8ce
8725,841387920175331108270f2402ea6623,b5d07a6c7468d233810df080f6507bb2
8726,104e1e4805d4cc47209c3c900ba9988f,fa410fea06462d988c5a9e57eec61ffe
8727,413879201753311e8270f2402ea6623d,298bca8f0e8ff18d808be92fa4062fe8
8728,04e1e4805d4cc47b09c3c900ba9988f6,87f7a4e6d9fea0565d19bbd0cef9997d
8729,13879201753311ed270f2402ea6623db,b11c3436c97ade9da6c045fab756f7cb
8730,4e1e4805d4cc47b69c3c900ba9988f6c,8de7ced6a22213f00d65bafbd7c5b428
8731,3879201753311ed970f2402ea6623db2,7638e4c2ad430c66b8f2d3a37a3a55a2
8732,e1e4805d4cc47b64c3c900ba9988f6c8,3b5a86baa775bf69672252eb9f229509
8733,879201753311ed900f2402ea6623db21,4af5b77412332e3ad7d970cd819b173a
8734,1e4805d4cc47b6433c900ba9988f6c86,6fb7b7fecef04cbd4b118f179651f32a
8735,79201753311ed90cf2402ea6623db219,b635a0c409c3d6cd5b18ae014e01ae07
8736,e4805d4cc47b6433c900ba9988f6c866,f7e5414267b8d2f2de5b976dbff4f6bf
8737,9201753311ed90cd2402ea6623db219a,6849f0ad904613c2b6b2b52b2b46995b
8738,4805d4cc47b64334900ba9988f6c8668,5879d4bbc73993e0caf665fffda874a5
8739,201753311ed90cd0402ea6623db219a0,72888c636a50c058a3bd393a02d23da6
8740,805d4cc47b64334100ba9988f6c86683,ceed8aa73478b8585db5ffebabab1fb9
8741,01753311ed90cd0602ea6623db219a0c,02d866804ea6d5f9dcec66e1731ea216
8742,05d4cc47b64334180ba9988f6c866830,58e4c9148f8a36a7ad340f5412b47753
8743,1753311ed90cd0612ea6623db219a0c3,dbc12ba8c91a8ea4d8e0956eed02f805
8744,5d4cc47b64334187ba9988f6c866830f,ba7a998a56906908513b43b5f35827cd
8745,753311ed90cd061fea6623db219a0c3e,afa8bacb5fb4a469b00ba4d5538b7007
8746,d4cc47b64334187da9988f6c866830fb,3e1d72f1b8a1e9e8c5632f4033d362be
8747,53311ed90cd061f6a6623db219a0c3ec,4711bc92aac3f8dfa2515078a4387101
8748,4cc47b64334187d99988f6c866830fb2,0036583dfecc9c2018ec7aa3a11805cf
8749,3311ed90cd061f656623db219a0c3ecb,a7efd4f0c871a247af77d6bea0707170
8750,cc47b64334187d97988f6c866830fb2f,1ede3fe80e5cbe8a648c7d896e2f3206
8751,311ed90cd061f65f623db219a0c3ecbf,b8ab243799fabd720aa329f2222d464b
8752,c47b64334187d97f88f6c866830fb2fe,ac7453251bc8c51d2a79a11465483fbe
8753,11ed90cd061f65fc23db219a0c3ecbf9,c7c506b26d592a6dd541fc3f64dd9501
8754,47b64334187d97f28f6c866830fb2fe5,14ff7462b1daa6cd372450296bd4416e
8755,1ed90cd061f65fca3db219a0c3ecbf94,d3b9489ed27deacf94a651a11dda4f87
8756,7b64334187d97f28f6c866830fb2fe51,3aa5ed76c223feb7e409da029567c585
8757,ed90cd061f65fca3db219a0c3ecbf947,1606271fc5e3c205e791ed4d7cffb1a7
8758,b64334187d97f28e6c866830fb2fe51c,9e3b01d84f6bba25667fc828f677decd
8759,d90cd061f65fca38b219a0c3ecbf9470,1e8ff88c5b4356b0f001bbd8922beebe
8760,64334187d97f28e0c866830fb2fe51c1,87c6ec4cd7ae6149b1b9be5eb5d056eb
8761,90cd061f65fca383219a0c3ecbf94706,1e84de4a1a44fd2344b13c8284f8cba8
8762,4334187d97f28e0c866830fb2fe51c19,e311d84294f02d596c3c59d1f02406c5
8763,0cd061f65fca383319a0c3ecbf947067,6ffd9ba1033f70c7154ce95ad3b7f577
8764,334187d97f28e0ce66830fb2fe51c19d,086c0ffe8619a5b19ab2bcbfab86a92f
8765,cd061f65fca3833b9a0c3ecbf9470677,f1dc5efaf578c4d7eb2a61344c1052fc
8766,34187d97f28e0cef6830fb2fe51c19df,1c73cb8a92f44740fc052c95bbe91f77
8767,d061f65fca3833bea0c3ecbf9470677d,3548fe094549b98698217c7c2f375e41
8768,4187d97f28e0cefb830fb2fe51c19df7,8b53493832019efb77a5a0320bcf9ac4
8769,061f65fca3833bef0c3ecbf9470677de,3ae923b453829c12d18b45877d2fa9a3
8770,187d97f28e0cefbd30fb2fe51c19df7a,5d2daebb16189192513500c295cd6cd8
8771,61f65fca3833bef5c3ecbf9470677deb,785b639d0bc79dfc3ef41b5f4a2d96b5
8772,87d97f28e0cefbd60fb2fe51c19df7ad,395abc4f7bc1932072ab31665cd61115
8773,1f65fca3833bef5b3ecbf9470677deb6,5f7706bbe476ad505edeec3b222f82fb
8774,7d97f28e0cefbd6cfb2fe51c19df7ad9,04cafb8f57bd11c8dd1d5af540ef63ba
8775,f65fca3833bef5b2ecbf9470677deb65,0baeb1299022a81628630291d9ac6d58
8776,d97f28e0cefbd6cbb2fe51c19df7ad96,ccea56c619e5c64476671e66554c6858
8777,65fca3833bef5b2ccbf9470677deb659,fb7ad0a7abe58ce73cd1f2413ab7e12a
8778,97f28e0cefbd6cb32fe51c19df7ad966,b5f298f7a860fce510cfdf81a1e7729d
8779,5fca3833bef5b2cdbf9470677deb659b,e42d0582f6206688b55bc0a634284013
8780,7f28e0cefbd6cb37fe51c19df7ad966f,430bcd25b33448b2c882215ce5bc8c1d
8781,fca3833bef5b2cdef9470677deb659bc,02a6bd6b72ac0f83d069740db07ed3d7
8782,f28e0cefbd6cb378e51c19df7ad966f1,2f45ee66978ef453220370ea3d4b1b84
8783,ca3833bef5b2cde29470677deb659bc5,1b0205276b94b544d2796349e598233c
8784,28e0cefbd6cb378a51c19df7ad966f15,108305b04401ea2bac3fb871e392f059
8785,a3833bef5b2cde2a470677deb659bc55,9d65248b555da52bc22a06d42303bf3c
8786,8e0cefbd6cb378ab1c19df7ad966f156,46465678abe5c82629d73439b05a5401
8787,3833bef5b2cde2ac70677deb659bc558,9b371c73944af61d619c3b53e69e4c1d
8788,e0cefbd6cb378ab0c19df7ad966f1560,9add1ab7c64ddd309b8cfe5ff7a52ee8
8789,833bef5b2cde2ac00677deb659bc5581,f9dea8f1972fdce7471780ad8c555f9e
8790,0cefbd6cb378ab0219df7ad966f15605,2411725c2d55dd3c69d2734186c646a0
8791,33bef5b2cde2ac0a677deb659bc55815,c665e46d0323104001bf1dba28a8387a
8792,cefbd6cb378ab02b9df7ad966f156057,9bca7c01acb888fce44df4ffe5241793
8793,3bef5b2cde2ac0af77deb659bc55815e,b45016bf458acef59af67582495ecb4f
8794,efbd6cb378ab02bcdf7ad966f1560579,b1ee7e42b21a2460e731cb8169779803
8795,bef5b2cde2ac0af27deb659bc55815e5,7b5601b9f6386bf07d30e98b719fe5ce
8796,fbd6cb378ab02bcbf7ad966f15605796,c243f27e823eee0d602f51a37213aea5
8797,ef5b2cde2ac0af2ddeb659bc55815e5b,6718248c8057d9264eb995e044917306
8798,bd6cb378ab02bcb67ad966f15605796d,603132424e9ac5d0badd05fb0ee7913e
8799,f5b2cde2ac0af2dbeb659bc55815e5b7,5ebf1e2240d68e2bb8059cb6a09fff11
8800,d6cb378ab02bcb6fad966f15605796df,9baf5d4f2ce75af7e48be814af447e4f
8801,5b2cde2ac0af2dbeb659bc55815e5b7d,2d369e47cab99ebfa6e54c3372a47d19
8802,6cb378ab02bcb6fad966f15605796df4,3b94ef40cfb653efd9b2b665c1587552
8803,b2cde2ac0af2dbe8659bc55815e5b7d0,39fc11567ff6526d539fca58e424f8d8
8804,cb378ab02bcb6fa1966f15605796df43,f5b21d6dae91093d8cfb872e04ff7623
8805,2cde2ac0af2dbe8659bc55815e5b7d0d,5b3d3866cfab4efbc34f8c8b935f25ad
8806,b378ab02bcb6fa1b66f15605796df436,76cdf3ec4e77a6433107be5a7bbfd5ef
8807,cde2ac0af2dbe86d9bc55815e5b7d0db,eb9644060094137e33e8724a717f02c4
8808,378ab02bcb6fa1b76f15605796df436f,8eb6b62b455cc33f49b77147d37d2264
8809,de2ac0af2dbe86debc55815e5b7d0dbc,b7062a5495b50e2e8962ad905a3d693e
8810,78ab02bcb6fa1b79f15605796df436f3,1201f485275d9b7e7bb0cfaf948ba064
8811,e2ac0af2dbe86de7c55815e5b7d0dbce,30e64e646889f021eb70554a2f96e786
8812,8ab02bcb6fa1b79c15605796df436f38,f96f78be7a9a186be3a58646842b2e92
8813,2ac0af2dbe86de7155815e5b7d0dbce3,4337844a4b2f543a1ac08d12b7fbd0d6
8814,ab02bcb6fa1b79c65605796df436f38c,c593311360b2a491f0b922654c16070c
8815,ac0af2dbe86de7185815e5b7d0dbce30,e416a8aef117d27d0e3d8e79f9f13f90
8816,b02bcb6fa1b79c61605796df436f38c2,90e39050fdb007e69f329ec9eeb96a1b
8817,c0af2dbe86de7185815e5b7d0dbce30a,97d5bca87ec99d02cfd65d77d2b2cfa5
8818,02bcb6fa1b79c61505796df436f38c2a,aa53fb7c420ce65eb8c93a10711e46d5
8819,0af2dbe86de7185415e5b7d0dbce30a9,b8460cb2310ef95e6741f7900c8d88db
8820,2bcb6fa1b79c61535796df436f38c2a7,c8042c3d7ef3d2af548f224b5d7e23bb
8821,af2dbe86de71854e5e5b7d0dbce30a9c,9d2c885cae5d328c71f83b2859e63c9e
8822,bcb6fa1b79c61539796df436f38c2a73,7a774174ecfdda8a6a4c0c755dbec2c4
8823,f2dbe86de71854e7e5b7d0dbce30a9cf,69c990f5617484b0a426079ff767778d
8824,cb6fa1b79c61539e96df436f38c2a73d,15bf716309a274712ca90a3c48cb2ba1
8825,2dbe86de71854e7a5b7d0dbce30a9cf5,9d4a8d632733ece8f189d02b7e06a8dc
8826,b6fa1b79c61539eb6df436f38c2a73d6,996d9ec9bd9f00879f475e6f30b69325
8827,dbe86de71854e7acb7d0dbce30a9cf58,b7a51bb15480cededb0c292a9b9b765f
8828,6fa1b79c61539eb0df436f38c2a73d60,0f1f8792d0a5ae35fb1c556bcd5f4d80
8829,be86de71854e7ac07d0dbce30a9cf581,8312e51c3ec54dcc466a463ad5258bd8
8830,fa1b79c61539eb03f436f38c2a73d606,051b5802266abf3f93df9f36750a083c
8831,e86de71854e7ac0dd0dbce30a9cf581b,087d0675acdc002c77d4ce85ff6a8226
8832,a1b79c61539eb037436f38c2a73d606f,2d21ea0d33ffd72266cef967bae03282
8833,86de71854e7ac0df0dbce30a9cf581bf,7cf8da2a1c5f3a18b5d15b81d1bde9f5
8834,1b79c61539eb037f36f38c2a73d606fe,07f3a410379f50dcc453f1de9ba7f333
8835,6de71854e7ac0dfddbce30a9cf581bfa,eed651f2793ab5974133afff51c57806
8836,b79c61539eb037f46f38c2a73d606fe8,3d3775d01da079bc155d319c4cb84875
8837,de71854e7ac0dfd0bce30a9cf581bfa0,edc42ccff75d0728d89d2057808db828
8838,79c61539eb037f41f38c2a73d606fe83,4926486877193833ce9e1c449562f189
8839,e71854e7ac0dfd07ce30a9cf581bfa0e,3bbfb94afaf6bcf93114a5a03db2f89f
8840,9c61539eb037f41d38c2a73d606fe83b,ca25d76914e2f70d1071795ab619359a
8841,71854e7ac0dfd076e30a9cf581bfa0ec,604bcfde337d78ef2bc1f1b4c4106e19
8842,c61539eb037f41d88c2a73d606fe83b0,4567b28c15bb0825afeeae3d42628708
8843,1854e7ac0dfd076030a9cf581bfa0ec0,cdc3280bc4415390a77c526b3b389421
8844,61539eb037f41d81c2a73d606fe83b03,22e131df602a05dcac697463d9d7fc0f
8845,854e7ac0dfd076060a9cf581bfa0ec0d,395b37e0b254991c8d74cca06c26905e
8846,1539eb037f41d81b2a73d606fe83b037,f7074e0c340f6885f7da5b068d77a3f0
8847,54e7ac0dfd07606fa9cf581bfa0ec0de,b293fd7c02c98b79f5c3f06351d178d6
8848,539eb037f41d81bca73d606fe83b0378,86a127262ad2b240cc296907b5f53596
8849,4e7ac0dfd07606f19cf581bfa0ec0de2,b51802a978b3c20feb3b9d43ea63568a
8850,39eb037f41d81bc573d606fe83b0378a,97ac86d0183497fde0a33a34b5264fcd
8851,e7ac0dfd07606f14cf581bfa0ec0de28,1e3097947e5892b84eb531adadf5b60f
8852,9eb037f41d81bc513d606fe83b0378a3,eac2b761598b365dd723af1188ba9a4f
8853,7ac0dfd07606f146f581bfa0ec0de28d,ffd9bf7de31a6c48d19e5a036fa9d775
8854,eb037f41d81bc51bd606fe83b0378a37,73a3744014ca8a95ce2dba19fa7bed85
8855,ac0dfd07606f146f581bfa0ec0de28de,7a1aae27a551344d624c45c716642f10
8856,b037f41d81bc51bd606fe83b0378a37a,491826743a7c53d83313351f38f47f92
8857,c0dfd07606f146f581bfa0ec0de28dea,04b99c7867e658129ab97b41c32a6fa7
8858,037f41d81bc51bd506fe83b0378a37aa,cfd03568300f70a862fad3dfa3c06aca
8859,0dfd07606f146f541bfa0ec0de28dea9,d6cce00274b3326ec847bcce41653b81
8860,37f41d81bc51bd526fe83b0378a37aa5,a117d6623696eac3985f8a4a0b630844
8861,dfd07606f146f54abfa0ec0de28dea94,edf1c038c3321c622f18c0ac13f3ae2f
8862,7f41d81bc51bd529fe83b0378a37aa53,086ef1951cc0c24afbd111d6c220a2e4
8863,fd07606f146f54a6fa0ec0de28dea94c,432257e99432307ed582436477bd759f
8864,f41d81bc51bd5298e83b0378a37aa531,7df8f068b2c880e876f90d1b0f5a36c8
8865,d07606f146f54a63a0ec0de28dea94c7,ac4a3500de70064b72a2c7934ffbfac4
8866,41d81bc51bd5298f83b0378a37aa531f,70b0e9ddb16e2cab848e0e0d8184905e
8867,07606f146f54a63f0ec0de28dea94c7e,ee649ff77abdf25a5c3a3f5c77a529f0
8868,1d81bc51bd5298fd3b0378a37aa531fa,734da30d0300d5e7bee222d5068e111d
8869,7606f146f54a63f4ec0de28dea94c7e8,c1983c66ca9f9f9a78a30cbee85ccf9c
8870,d81bc51bd5298fd1b0378a37aa531fa2,6a73170cd47a1877788ae79f642fb819
8871,606f146f54a63f44c0de28dea94c7e89,201c3497056e25e6605bba7889e9d14d
8872,81bc51bd5298fd120378a37aa531fa25,39ed64f0b5d9c342bc7ab90baa1b00d2
8873,06f146f54a63f44a0de28dea94c7e894,3235a17ea1e259e909b213c84b9a6012
8874,1bc51bd5298fd129378a37aa531fa252,de6a7e190e4c15b5995a9370179a3cf4
8875,6f146f54a63f44a5de28dea94c7e894a,71d4adbb25d6d5d3cf108a2a64c5a5dc
8876,bc51bd5298fd129478a37aa531fa2529,53d62df88e73bfa74cf83cf2096525a7
8877,f146f54a63f44a53e28dea94c7e894a7,3403fed5afbc2926605e602bd2258c8b
8878,c51bd5298fd1294e8a37aa531fa2529c,a5489dcff8c7a7144457512d828d563c
8879,146f54a63f44a53828dea94c7e894a71,a5b9c2b422b120687565a1e580674aff
8880,51bd5298fd1294e3a37aa531fa2529c6,ce17d8d485e20bd0a7f71389042e94a6
8881,46f54a63f44a538d8dea94c7e894a71b,86685d0438d9449566b26de63c4b1666
8882,1bd5298fd1294e3637aa531fa2529c6c,004aa51c7e6b5f011ec43bf304c2d9b6
8883,6f54a63f44a538d9dea94c7e894a71b2,8bb1d23872686bd0d8933d1d7efb8911
8884,bd5298fd1294e3647aa531fa2529c6c9,75f0f2fcbbc6aebefed654937848e6c3
8885,f54a63f44a538d93ea94c7e894a71b27,4915f4afd65280689500501074982d55
8886,d5298fd1294e364faa531fa2529c6c9f,dd424a4be698b1dafe81faef923c7660
8887,54a63f44a538d93ea94c7e894a71b27c,3bedf4cd0b8de7f8a936c5e7757e45a6
8888,5298fd1294e364f8a531fa2529c6c9f0,2382874adbac7352879a609245c4910c
8889,4a63f44a538d93e194c7e894a71b27c2,e7cdbfddc49fd18098ee501782830a15
8890,298fd1294e364f84531fa2529c6c9f09,7ffbfc771b98f049cf7b6efa16470c84
8891,a63f44a538d93e124c7e894a71b27c25,f61ec0c286f79b4dd549c1e504c4288d
8892,98fd1294e364f84a31fa2529c6c9f095,94786e35732f05c355423b96f381ea5c
8893,63f44a538d93e12bc7e894a71b27c257,e0f33414c1ec947f31ff36c2889099cf
8894,8fd1294e364f84ae1fa2529c6c9f095c,57be6915e949e35c7eb627257cb8492c
8895,3f44a538d93e12b87e894a71b27c2570,34ff5d12ce87a0571d13e51bb7f7131d
8896,fd1294e364f84ae1fa2529c6c9f095c2,8b6d4516013d2f7b86a1c598a8c5390e
8897,f44a538d93e12b84e894a71b27c25709,c688dda7f160ea04e3ae98b6e9c9e468
8898,d1294e364f84ae13a2529c6c9f095c27,2637a673f9a1a085f054572673a53d6f
8899,44a538d93e12b84f894a71b27c25709f,5321593f7597fef5cbc5815ec048dc2a
8900,1294e364f84ae13e2529c6c9f095c27d,d7b2479be6baeb4d031936096048444d
8901,4a538d93e12b84fa94a71b27c25709f4,d3ba4dbce91e4f4c042208f561862d71
8902,294e364f84ae13e8529c6c9f095c27d1,ec8e49dc46233646351cd34af222147e
8903,a538d93e12b84fa24a71b27c25709f45,8481fa999e437d52982b1eb347f2f435
8904,94e364f84ae13e8a29c6c9f095c27d14,139517f3e768da1e4a0ba892cd449eb8
8905,538d93e12b84fa29a71b27c25709f452,4601529b58c2330087b50222f10d78fc
8906,4e364f84ae13e8a59c6c9f095c27d14a,8957f1e419f6084000898b5d32907cc3
8907,38d93e12b84fa29571b27c25709f452a,7dc25999fe739a4621af52591e5d8186
8908,e364f84ae13e8a54c6c9f095c27d14a8,1c8158561e9bf3a7179e76f6ee7d3f44
8909,8d93e12b84fa29501b27c25709f452a0,d2ae424ee16618c695b68f89c3cd1ca0
8910,364f84ae13e8a5406c9f095c27d14a81,943323b4d9a9a6016164d7cbdb4412b7
8911,d93e12b84fa29502b27c25709f452a04,96c7facdeb0a29f812da8ed9d6365891
8912,64f84ae13e8a5408c9f095c27d14a811,fd63e61a8c21cd7597bd17643df87132
8913,93e12b84fa29502327c25709f452a046,7ff839aa5b4893539a13d77476b429d8
8914,4f84ae13e8a5408c9f095c27d14a8118,b6cd7c518a6737c4bf823c7887523e42
8915,3e12b84fa29502317c25709f452a0462,bb53fca07fe8fc23324277d2996036e1
8916,f84ae13e8a5408c5f095c27d14a8118a,5ffe1081056821ac93fb74b5f30a1ac9
8917,e12b84fa29502315c25709f452a0462a,ff8b98528060609b2b4cabbabe0d8a8a
8918,84ae13e8a5408c54095c27d14a8118a9,1bca1707941c85078f854756f76cbc45
8919,12b84fa29502315325709f452a0462a7,664432852e79ab96735f8f9bfe5aefb3
8920,4ae13e8a5408c54e95c27d14a8118a9c,07a5f637df719258028e19caceb81f31
8921,2b84fa29502315385709f452a0462a71,22fd5f7145ed8276e847fcaa009124e0
8922,ae13e8a5408c54e25c27d14a8118a9c4,8a4d35d67796b4eebea40d088543f8bd
8923,b84fa29502315389709f452a0462a713,8ba918cea030d68f2fa297b84507a97c
8924,e13e8a5408c54e26c27d14a8118a9c4c,8c987eacf57cf46880b91a309743da01
8925,84fa29502315389809f452a0462a7131,07664f2de1abfd8bec48aeba002dade4
8926,13e8a5408c54e26327d14a8118a9c4c7,15abfdd89c90a3e0ce338acb79a49e7d
8927,4fa295023153898e9f452a0462a7131c,8a08239aaa6dd66035a3da670ab2d15b
8928,3e8a5408c54e26397d14a8118a9c4c72,422c55df292d699f23d8a4a41ba6c528
8929,fa295023153898e5f452a0462a7131ca,12824171293487ea129f929e697d374b
8930,e8a5408c54e26395d14a8118a9c4c72b,03298603d68d1f7086e9e19f753f65a8
8931,a295023153898e57452a0462a7131caf,90883dc7a0f1fe5394dd4767a216097f
8932,8a5408c54e26395f14a8118a9c4c72be,3ef8df9ecfaac18ba084bc1c15419d7a
8933,295023153898e57d52a0462a7131cafb,5ae11f3dfe30923dff9075414dae82ff
8934,a5408c54e26395f64a8118a9c4c72bed,65a63b66e58bf30979f02d1569dbddb2
8935,95023153898e57da2a0462a7131cafb4,95c1d606a3c5feadeb81a34bf4535e90
8936,5408c54e26395f69a8118a9c4c72bed2,7bdc599251a61e003ecc8113a5f15d62
8937,5023153898e57da4a0462a7131cafb48,4c7fc04688c2d89f8d3e90f93cfc5134
8938,408c54e26395f6918118a9c4c72bed23,6b0832746ccb9af27cf900d45b857210
8939,023153898e57da470462a7131cafb48e,4867d3c090a6c041912bf90520240ad4
8940,08c54e26395f691c118a9c4c72bed239,9ebeee149eacbbfca0d8a4aa47824c8f
8941,23153898e57da473462a7131cafb48e6,29b8e25ec3173101e294970905998b8b
8942,8c54e26395f691cd18a9c4c72bed239a,6d7a282a98986936b71cab3d44f0eb16
8943,3153898e57da473462a7131cafb48e69,619ca42e1070b47f9acd00be232784dd
8944,c54e26395f691cd38a9c4c72bed239a6,94455b866ffa7b5ae9f13852fcdc2f0d
8945,153898e57da4734c2a7131cafb48e699,3fdbdf7d7691e03acf86c2d413463d55
8946,54e26395f691cd33a9c4c72bed239a66,db94963461c5d632792110c2692e5b7e
8947,53898e57da4734cca7131cafb48e6998,673351e2d4401e86603da2aed47adf07
8948,4e26395f691cd3319c4c72bed239a662,687a3be3158ee787edc36dd032fda102
8949,3898e57da4734cc57131cafb48e6998a,fe70705d312d78ffacc599fd3802eab0
8950,e26395f691cd3314c4c72bed239a6628,d9edc094906758987021518c65267bdc
8951,898e57da4734cc50131cafb48e6998a0,fc3780519047bd3c67e422f4bea32cd7
8952,26395f691cd331414c72bed239a66282,f6cc482e59899929a8680e0dc8f03f6a
8953,98e57da4734cc50431cafb48e6998a09,b0e815211632520dd47c2c423de20c22
8954,6395f691cd331413c72bed239a662827,dc96351779e2527075b5cd4392d603bb
8955,8e57da4734cc504e1cafb48e6998a09c,5449ebfb01f6ca0c587ef449026cb9b4
8956,395f691cd331413872bed239a6628270,6ac9930a4aabe0ae099391c4f02c93c8
8957,e57da4734cc504e0cafb48e6998a09c0,48b29b516f551d3f0a4856dd8a3a25fa
8958,95f691cd331413812bed239a66282702,64b0ad935b7dadc9b11f94f2623bd781
8959,57da4734cc504e05afb48e6998a09c0a,4216316564b6b034f1cecc0e9e6a3b9c
8960,5f691cd331413814bed239a662827029,bf870f1a7ec746db4a98cb91a70709f0
8961,7da4734cc504e053fb48e6998a09c0a7,3e152745950e3de13832865f9351d0ec
8962,f691cd331413814eed239a662827029d,641dfda10a30195d0e7a66db06e039f5
8963,da4734cc504e053bb48e6998a09c0a76,03f52ff32e563f9d61be1c5a5514835b
8964,691cd331413814ecd239a662827029d8,c021dc52cac0e41ff763fae5083ce591
8965,a4734cc504e053b148e6998a09c0a763,a5182e38c0f139c8c25cfd392c810925
8966,91cd331413814ec6239a662827029d8c,ba5661fe42eac8526c0055bebbc584cf
8967,4734cc504e053b188e6998a09c0a7631,c753b8bc52cf10b60bb0872f4cc2f6cf
8968,1cd331413814ec6239a662827029d8c4,61fbd232070232d8c0b0bc8e0b1cacd9
8969,734cc504e053b188e6998a09c0a76310,81f781963c2e56a6ae9a18fdb3478f61
8970,cd331413814ec6209a662827029d8c41,3b8ab1ff613658501efad69a5d62da4b
8971,34cc504e053b18836998a09c0a763107,6e9fbdbfbf467a8afe335386793790ba
8972,d331413814ec620ea662827029d8c41d,287c8bf90daa4700d00aee4117551d85
8973,4cc504e053b1883b998a09c0a7631076,9a8daf9cb03e4174f62538a2dc0dcad8
8974,331413814ec620ed662827029d8c41db,7eb669ab4f4c83d221d45664f008b90e
8975,cc504e053b1883b798a09c0a7631076f,e711cf228a322b61dc23555f81b0b5b4
8976,31413814ec620edf62827029d8c41dbf,1310eb115769921e9b28c90a3694fdf7
